125,,126,강원,강원도일시청소년쉼터(이동형),"강원 춘천시 동면 춘천로 527-40, 1층",033-255-1005,,공용,일시(이동형),0,http://toktokshelter.modoo.at/,,37.89777584,127.7629125
126,,127,강원,원주시일시청소년쉼터(고정형),강원 원주시 북원로 2718번길 17 101호,033-742-0924,,남자,일시(고정형),12,http://원주시일시청소년쉼터.kr/,,37.38599429,127.9496038
127,,128,강원,강원도여자중장기청소년쉼터,강원도 춘천시 동면 춘천로 527-40 춘천YMCA 2층,033-256-7179,,여자,중장기,8,http://www.gw1318.or.kr/main/index.html,,37.89777584,127.7629125
128,,129,강원,원주시여자단기청소년쉼터,강원 원주시 라옹정길 3-21(관설동),033-761-7591,,여자,단기,15,,,37.31844741,127.9634296
129,,130,충북,청주시여자단기청소년쉼터느티나무,충청북도 청주시 서원구 안뜸로 26번길,043-276-1318,,여자,단기,15,http://www.ntnamu.com/,,36.61166604,127.4799855
130,,131,충북,청주시청소년일시이동쉼터,충북 청주시 상당구 상당로 26번길 21 3층,043-225-1888,010.4654.1388,공용,일시(이동형),0,http://com-in.kr/,,36.63071765,127.492398
131,,132,충북,친구청소년쉼터(남자),충북 충주시 금봉 3길 27,043-911-3479,,남자,단기,7,http://www.chingu3479.com/,,36.96390822,127.9398933
132,,133,충북,제천여자단기펑소년쉼터(본청소년쉼터),충북 제천시 고암로4가길 3,043-643-7946,,여자,단기,7,https://www.jecheon.go.kr/www/contents.do?key=5541 ,페이스북: https://www.facebook.com/jcbom79/,37.15544245,128.216178
133,,134,충북,청주남자단기청소년쉼터,충청북도 청주시 서원구 구룡산로 331-9,043-231-2676,,남자,단기,15,http://cjfriend2676.co.kr/,,36.61895515,127.4814732
134,,135,충북,충추시여자중장기청소년쉼터,충북 충주시 봉현로 109,043-853-0924,,여자,중장기,7,* 135와 동일? 136과 137 아무리 찾아도 안나옴.,,36.61166604,127.4799855
135,,136,충북,충청북도중장기청소년쉼터,"충북 청주시 흥덕구 신율로 166, 3층",043-266-2204,043-262-2204,남자,중장기,7,,,36.63240906,127.447701
